"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.432","47.886","68.0000010000","0.00","26","26","26","26","0.214","0.393","0.0308","379.11","-3.152","-3.051","-1.889","-1.878","107.87","-317.83","-14.761","0","0.000","0","0","0.5305","-12.6123","-12.6123","1.393","-0.57","-1.672","1.63","44.246","0.072","-0.2934","-2.91","100.000","0","0","126.73","0","0","0","0","0","0","0.0000","5915.2","0","30","3.0000","159.29","1.0000","0","0","0","0","0","0.0000","0","26.517","26.517","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.83","77.83","73.48","73.48","23","-4.36","33.32","-12.75","35.33","2.0000","1629.25","-5.62","100","24.70","26.37","32.70","35.03","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2906","3529","4888","5203","337.548","335.219","342.242","340.723","25.2391","22.8204","24.6952","23.1165","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9003","100.0000","99.8920","0.332","0.323","0.079","0.246","-0.048","-0.07","2.034","1.832","83.744","68.627","80.345","70.478","89.955","80.053","83.436","76.343","85.094","75.026","80.670","73.262","80.903","71.754","78.889","71.727","-0.372","0.308","0.07878","0.07827","0","127.64","127.88","126.66","126.66","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.435","47.886","68.0000010000","0.00","26","26","26","26","0.283","0.388","-0.0802","380.47","-3.087","-3.119","-1.917","-1.853","110.06","-317.07","-14.689","0","0.000","0","0","0.5317","-12.6123","-12.6123","1.361","-0.38","-1.583","1.86","44.434","0.087","-0.2984","-4.30","100.000","0","0","127.55","0","0","0","0","0","0","0.0000","5953.5","0","30","3.0000","159.97","0.0000","0","0","0","0","0","0.0000","0","26.568","26.568","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","78.58","78.58","76.34","76.34","23","2.81","36.19","-7.14","35.74","2.0000","1629.20","-8.94","100","24.42","26.59","31.31","35.05","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2567","3238","4214","5020","338.332","335.920","344.002","341.269","25.2390","22.8231","24.6955","23.1184","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9004","100.0000","99.8922","0.529","0.511","0.145","0.301","-0.044","-0.08","2.284","2.005","83.744","68.644","80.347","70.490","89.889","80.008","83.411","76.337","85.032","74.986","80.646","73.257","80.847","71.717","78.865","71.722","-0.589","0.526","0.07906","0.07826","0","128.13","128.45","127.46","127.46","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.435","47.886","68.0000010000","0.00","26","26","26","26","0.377","0.370","-0.0645","380.26","-3.146","-2.833","-2.202","-1.843","111.79","-316.46","-14.634","0","0.000","0","0","0.5327","-12.6123","-12.6123","1.318","-1.35","-1.527","1.16","44.594","0.114","-0.3092","-5.84","100.000","0","0","127.88","0","0","0","0","0","0","0.0000","5968.9","0","30","3.0000","160.54","1.0000","0","0","0","0","0","0.0000","0","26.610","26.610","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","78.61","78.61","74.15","74.15","23","6.48","50.88","-5.46","41.62","2.0000","1629.16","-11.47","100","22.91","26.80","31.30","35.56","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2345","3930","4266","5031","338.906","334.053","343.805","341.097","25.2387","22.8254","24.6958","23.1200","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9004","100.0000","99.8923","0.700","0.686","0.226","0.384","-0.046","-0.09","2.230","1.833","83.742","68.659","80.349","70.500","89.833","79.977","83.392","76.334","84.981","74.958","80.628","73.255","80.799","71.691","78.847","71.721","-0.764","0.702","0.07905","0.07814","0","128.48","128.96","127.75","127.75","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.441","47.886","68.0000010000","0.00","26","26","26","26","0.492","0.377","0.0506","380.01","-3.025","-2.974","-2.258","-1.706","114.01","-315.67","-14.564","0","0.000","0","0","0.5339","-12.6123","-12.6123","1.278","0.44","-1.498","0.28","44.777","0.177","-0.3205","-8.28","100.000","0","0","128.60","0","0","0","0","0","0","0.0000","6002.4","0","30","3.0000","161.20","0.0000","0","0","0","0","0","1.0000","0","26.661","26.661","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","76.73","76.73","75.88","75.88","23","10.98","60.91","1.68","50.63","2.0000","1629.11","-12.03","100","23.06","28.14","29.83","34.91","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2798","4292","3971","5229","337.789","332.946","344.654","340.705","25.2386","22.8285","24.6960","23.1218","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9005","100.0000","99.8924","0.780","0.769","0.387","0.542","-0.052","-0.08","2.460","1.914","83.741","68.678","80.350","70.512","89.767","79.948","83.367","76.330","84.921","74.933","80.603","73.251","80.743","71.668","78.822","71.718","-0.836","0.772","0.07928","0.07836","0","128.96","129.64","128.53","128.53","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.447","47.886","68.0000010000","0.00","26","26","26","26","0.579","0.377","0.0529","379.03","-3.107","-2.835","-2.317","-1.749","116.21","-314.88","-14.495","0","0.000","0","0","0.5352","-12.6123","-12.6123","1.315","0.78","-1.498","-0.07","44.976","0.276","-0.2942","-9.35","100.000","0","0","128.93","0","0","0","0","0","0","0.0000","6018.0","0","30","3.0000","161.92","1.0000","0","0","0","0","0","1.0000","0","26.715","26.715","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.01","77.01","73.94","73.94","23","10.75","58.44","8.56","69.44","2.0000","1629.06","-11.42","100","23.05","29.05","30.07","36.27","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2498","4077","4456","5761","338.591","333.538","343.480","339.184","25.2383","22.8317","24.6963","23.1242","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9005","100.0000","99.8925","0.846","0.832","0.539","0.702","-0.066","-0.07","2.314","1.680","83.739","68.698","80.352","70.526","89.705","79.921","83.347","76.334","84.864","74.909","80.584","73.256","80.691","71.647","78.803","71.722","-0.809","0.744","0.07919","0.07802","0","129.48","130.30","128.86","128.86","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.447","47.886","68.0000010000","0.00","26","26","26","26","0.634","0.347","0.0598","378.72","-3.287","-2.912","-2.221","-1.730","118.44","-314.05","-14.424","0","0.000","0","0","0.5364","-12.6123","-12.6123","1.304","-0.27","-1.485","0.08","45.158","0.347","-0.3077","-9.29","100.000","0","0","129.58","0","0","0","0","0","0","0.0000","6048.2","0","30","3.0000","162.58","0.0000","0","0","0","0","0","1.0000","0","26.766","26.766","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","76.38","76.38","73.88","73.88","23","10.57","67.27","10.97","73.58","2.0000","1629.00","-10.64","100","22.75","29.72","30.61","37.40","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2416","4477","3803","5780","338.766","332.489","345.104","339.197","25.2379","22.8348","24.6966","23.1263","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9006","100.0000","99.8927","0.886","0.868","0.635","0.789","-0.059","-0.07","2.375","1.752","83.737","68.717","80.354","70.540","89.638","79.896","83.327","76.341","84.802","74.888","80.564","73.263","80.632","71.627","78.783","71.730","-0.753","0.687","0.07910","0.07768","0","129.98","130.79","129.42","129.42","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.450","47.886","68.0000010000","0.00","26","26","26","26","0.645","0.373","0.0183","378.10","-3.288","-2.851","-2.313","-1.156","120.29","-313.35","-14.365","0","0.000","0","0","0.5374","-12.6123","-12.6123","1.293","0.20","-1.496","0.04","45.316","0.398","-0.3149","-9.25","100.000","0","0","130.01","0","0","0","0","0","0","0.0000","6068.4","0","30","3.0000","163.15","1.0000","0","0","0","0","0","1.0000","0","26.811","26.811","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","75.66","75.66","73.78","73.78","23","10.82","67.62","13.46","73.95","2.0000","1628.96","-9.11","100","23.04","30.37","30.04","37.78","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2514","4537","4050","5944","338.448","332.292","344.517","338.666","25.2376","22.8376","24.6968","23.1283","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9007","100.0000","99.8928","0.871","0.851","0.694","0.853","-0.057","-0.09","2.414","1.800","83.735","68.734","80.355","70.552","89.587","79.878","83.311","76.348","84.755","74.872","80.548","73.270","80.589","71.614","78.766","71.737","-0.668","0.602","0.07917","0.07757","0","130.45","131.25","129.95","129.95","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.453","47.886","68.0000010000","0.00","26","26","26","26","0.644","0.369","0.0316","377.66","-3.347","-2.856","-2.331","-1.745","122.54","-312.48","-14.293","0","0.000","0","0","0.5387","-12.6123","-12.6123","1.296","0.31","-1.555","-0.91","45.506","0.437","-0.3163","-8.46","100.000","0","0","130.49","0","0","0","0","0","0","0.0000","6091.0","0","30","3.0000","163.83","0.0000","0","0","0","0","0","1.0000","0","26.865","26.865","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","75.11","75.11","72.59","72.59","23","11.17","64.68","16.22","76.42","2.0000","1628.91","-7.63","100","22.97","31.05","30.49","38.09","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2886","4439","4352","5646","337.704","332.505","343.704","339.585","25.2372","22.8409","24.6971","23.1306","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9008","100.0000","99.8930","0.827","0.815","0.726","0.887","-0.068","-0.08","2.335","1.756","83.733","68.755","80.357","70.566","89.519","79.856","83.292","76.358","84.693","74.853","80.529","73.280","80.531","71.596","78.747","71.747","-0.556","0.489","0.07908","0.07747","0","131.03","131.78","130.43","130.43","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.453","47.886","68.0000010000","0.00","26","26","26","26","0.632","0.365","-0.0224","377.62","-3.441","-3.090","-2.332","-1.792","124.74","-311.62","-14.222","0","0.000","0","0","0.5399","-12.6123","-12.6123","1.312","0.57","-1.585","-0.17","45.683","0.442","-0.3129","-7.51","100.000","0","0","131.06","0","0","0","0","0","0","0.0000","6117.3","0","30","3.0000","164.47","1.0000","0","0","0","0","0","1.0000","0","26.916","26.916","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","75.08","75.08","73.98","73.98","23","9.01","61.09","13.99","78.10","2.0000","1628.86","-6.54","100","23.65","31.19","30.28","38.58","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2718","4286","4156","5842","337.926","333.069","344.416","339.032","25.2370","22.8440","24.6974","23.1329","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9009","100.0000","99.8931","0.787","0.768","0.696","0.858","-0.061","-0.08","2.322","1.827","83.731","68.775","80.359","70.580","89.458","79.830","83.272","76.369","84.636","74.831","80.509","73.291","80.478","71.576","78.726","71.759","-0.479","0.411","0.07913","0.07730","0","131.61","132.25","130.97","130.97","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.459","47.886","68.0000010000","0.00","26","26","26","26","0.579","0.365","0.0490","377.06","-3.341","-2.763","-2.452","-1.873","126.97","-310.73","-14.150","0","0.000","0","0","0.5411","-12.6123","-12.6123","1.328","0.47","-1.606","-0.31","45.863","0.417","-0.3178","-6.49","100.000","0","0","131.44","0","0","0","0","0","0","0.0000","6135.1","0","30","3.0000","165.12","0.0000","0","0","0","0","0","1.0000","0","26.967","26.967","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","74.60","74.60","71.88","71.88","23","7.75","61.27","11.90","72.26","2.0000","1628.80","-5.97","100","23.90","31.65","30.89","38.89","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2565","4471","4437","5599","338.322","332.405","343.516","339.648","25.2367","22.8471","24.6977","23.1351","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9009","100.0000","99.8933","0.748","0.720","0.632","0.794","-0.056","-0.07","2.202","1.758","83.729","68.794","80.361","70.595","89.390","79.804","83.252","76.380","84.575","74.808","80.489","73.301","80.420","71.555","78.706","71.769","-0.440","0.371","0.07902","0.07717","0","132.16","132.73","131.37","131.37","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.462","47.886","68.0000010000","0.00","26","26","26","26","0.529","0.367","-0.0397","377.98","-3.276","-2.695","-2.386","-1.946","129.17","-309.82","-14.077","0","0.000","0","0","0.5424","-12.6123","-12.6123","1.331","-0.38","-1.675","-2.05","46.052","0.377","-0.3160","-5.42","100.000","0","0","131.91","0","0","0","0","0","0","0.0000","6157.2","0","30","3.0000","165.80","1.0000","0","0","0","0","0","1.0000","0","27.021","27.021","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","76.87","76.87","72.47","72.47","23","5.71","44.65","9.37","71.47","2.0000","1628.75","-5.28","100","23.49","30.86","31.37","39.03","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2262","3580","4396","5726","339.194","334.861","343.611","339.336","25.2362","22.8503","24.6980","23.1376","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9010","100.0000","99.8935","0.700","0.676","0.565","0.730","-0.058","-0.06","2.135","1.767","83.726","68.814","80.363","70.610","89.322","79.773","83.232","76.388","84.512","74.781","80.469","73.309","80.362","71.531","78.685","71.776","-0.399","0.331","0.07894","0.07711","0","132.72","133.18","131.85","131.85","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.465","47.886","68.0000010000","0.00","26","26","26","26","0.465","0.342","-0.0778","378.66","-3.284","-2.753","-2.301","-1.663","131.04","-309.05","-14.017","0","0.000","0","0","0.5434","-12.6123","-12.6123","1.263","-1.97","-1.759","-2.00","46.197","0.342","-0.3367","-4.61","100.000","0","0","132.43","0","0","0","0","0","0","0.0000","6181.5","0","30","3.0000","166.32","0.0000","0","0","0","0","0","1.0000","0","27.063","27.063","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","76.80","76.80","74.41","74.41","23","4.12","46.87","6.17","54.84","2.0000","1628.70","-3.40","100","22.92","28.97","31.44","38.50","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3101","3943","4043","5085","337.328","334.029","344.480","341.003","25.2358","22.8526","24.6982","23.1393","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9010","100.0000","99.8936","0.575","0.577","0.498","0.653","-0.071","-0.07","2.177","1.852","83.724","68.829","80.364","70.621","89.262","79.740","83.211","76.391","84.457","74.752","80.449","73.312","80.311","71.505","78.665","71.780","-0.307","0.242","0.07895","0.07727","0","133.12","133.53","132.29","132.29","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.468","47.886","68.0000010000","0.00","26","26","26","26","0.323","0.358","-0.0671","378.98","-3.369","-2.843","-2.169","-1.672","133.30","-308.09","-13.944","0","0.000","0","0","0.5447","-12.6123","-12.6123","1.267","2.03","-1.824","-1.12","46.377","0.319","-0.3367","-3.72","100.000","0","0","133.15","0","0","0","0","0","0","0.0000","6214.9","0","30","3.0000","166.97","1.0000","0","0","0","0","0","1.0000","0","27.117","27.117","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","75.22","75.22","76.11","76.11","23","-10.02","32.13","4.34","50.82","2.0000","1628.65","2.09","100","24.68","30.03","30.22","35.28","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3144","3839","4273","5119","336.936","334.146","344.312","341.084","25.2358","22.8559","24.6984","23.1412","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8937","0.240","0.227","0.429","0.593","-0.059","-0.06","2.255","2.008","83.724","68.849","80.365","70.633","89.198","79.704","83.186","76.387","84.398","74.720","80.424","73.309","80.256","71.475","78.640","71.777","0.028","-0.095","0.07919","0.07829","0","133.82","134.17","133.08","133.08","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.471","47.886","68.0000010000","0.00","26","26","26","26","0.180","0.344","-0.0114","378.05","-3.341","-2.792","-2.171","-1.891","135.55","-307.14","-13.871","0","0.000","0","0","0.5461","-12.6123","-12.6123","1.347","0.25","-1.913","-2.42","46.573","0.254","-0.2952","0.24","100.000","0","0","133.28","0","0","0","0","0","0","0.0000","6220.9","0","30","3.0000","167.67","0.0000","0","0","0","0","0","0.0000","0","27.171","27.171","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","76.79","76.79","72.50","72.50","23","-16.41","16.99","-4.86","44.99","2.0000","1628.60","5.49","100","25.12","28.59","32.86","37.25","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2752","3377","4898","5120","337.862","335.379","342.303","340.901","25.2355","22.8588","24.6990","23.1437","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8939","-0.002","-0.023","0.254","0.415","-0.063","-0.04","1.800","1.790","83.722","68.867","80.369","70.648","89.119","79.647","83.164","76.389","84.325","74.670","80.403","73.312","80.188","71.429","78.619","71.781","0.318","-0.383","0.07868","0.07766","0","134.50","134.53","133.13","133.13","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.471","47.886","68.0000010000","0.00","26","26","26","26","0.077","0.347","-0.0315","378.69","-3.333","-2.974","-2.200","-2.052","137.30","-306.39","-13.813","0","0.000","0","0","0.5470","-12.6123","-12.6123","1.321","-1.36","-1.993","-1.95","46.709","0.161","-0.3036","2.42","100.000","0","0","133.67","0","0","0","0","0","0","0.0000","6239.2","0","30","3.0000","168.16","1.0000","0","0","0","0","0","0.0000","0","27.210","27.210","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.69","77.69","73.14","73.14","23","-19.70","15.91","-16.54","32.96","2.0000","1628.56","4.32","100","25.02","26.76","33.81","36.33","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3038","3261","4872","4876","337.169","335.901","342.403","341.626","25.2353","22.8606","24.6995","23.1452","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8940","-0.034","-0.053","0.073","0.234","-0.061","-0.04","1.789","1.924","83.721","68.879","80.372","70.657","89.061","79.603","83.147","76.385","84.272","74.630","80.386","73.308","80.138","71.392","78.602","71.776","0.294","-0.359","0.07850","0.07790","0","134.94","134.75","133.56","133.56","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.477","47.886","68.0000010000","0.00","26","26","26","26","0.020","0.354","-0.0454","379.80","-3.108","-3.086","-2.156","-2.127","139.58","-305.41","-13.741","0","0.000","0","0","0.5483","-12.6123","-12.6123","1.257","-0.85","-2.037","0.69","46.891","0.014","-0.3324","2.82","100.000","0","0","131.17","0","0","0","0","0","0","0.0000","6239.9","0","30","0.0000","168.81","0.0000","0","0","0","0","0","0.0000","0","27.264","27.264","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.73","77.73","76.16","76.16","23","-15.35","19.46","-29.43","21.93","2.0000","1628.51","-1.05","100","25.93","25.67","33.41","34.01","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3374","2943","4551","4645","336.248","336.752","343.153","342.276","25.2353","22.8630","24.7000","23.1471","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8941","0.106","0.089","-0.141","0.019","-0.046","-0.07","1.081","1.222","83.721","68.894","80.375","70.669","88.985","79.541","83.119","76.372","84.201","74.575","80.359","73.296","80.073","71.341","78.575","71.765","-0.035","-0.030","0.07866","0.07848","0","135.53","135.22","133.15","133.07","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.477","47.886","68.0000010000","0.00","26","26","26","26","-0.022","-0.132","-0.1113","380.07","-3.138","-3.059","-2.063","-1.998","141.83","-304.44","-13.671","0","0.000","0","0","0.5496","-12.6123","-12.6123","1.172","-2.12","-1.996","1.77","46.828","-0.070","-0.3669","0.73","100.000","0","0","131.48","0","0","0","0","0","0","0.0000","6006.9","0","30","0.0000","168.59","1.0000","0","0","0","0","0","0.0000","0","27.315","27.315","54.963","21.902","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","76.58","76.58","79.26","79.26","23","-20.94","16.75","-30.51","15.70","2.0000","1628.45","-2.75","100","26.91","25.89","33.45","33.48","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4344","2620","4127","3997","333.936","337.869","344.213","344.065","25.2354","22.8654","24.7004","23.1486","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8941","0.111","0.101","-0.200","-0.040","-0.010","0.00","-0.029","-0.003","83.721","68.909","80.377","70.679","88.913","79.483","83.061","76.322","84.135","74.522","80.304","73.249","80.012","71.291","78.521","71.720","-0.215","0.149","0.07876","0.07867","0","135.37","135.23","131.54","131.51","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.483","47.886","68.0000010000","0.00","26","26","26","26","0.017","0.540","0.0685","379.35","-3.188","-3.184","-2.205","-1.713","144.09","-303.47","-13.602","0","0.000","0","0","0.5509","-12.6123","-12.6123","1.077","-0.92","-1.807","3.64","46.775","-0.066","-0.4298","-0.65","100.000","0","0","137.01","0","0","0","0","0","0","0.0000","5088.8","0","30","4.0000","168.40","0.0000","0","0","0","0","0","0.0000","0","27.369","27.369","54.963","21.902","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","73.43","73.43","81.09","81.09","23","-23.23","26.13","-14.12","4.89","2.0000","1628.40","-3.58","100","28.97","26.47","31.05","33.86","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4467","3652","4243","3544","333.479","334.755","344.132","345.011","25.2358","22.8680","24.7005","23.1503","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9011","100.0000","99.8941","0.096","0.087","-0.183","-0.030","-0.041","-0.05","4.981","5.169","83.724","68.925","80.378","70.689","88.850","79.429","83.014","76.286","84.078","74.473","80.259","73.215","79.958","71.246","78.477","71.687","-0.256","0.190","0.07925","0.07856","0","135.12","135.14","135.37","135.55","-50","0"
