Time (s),ABS Active,Best Lap Delta (s),Best Lap Time (s),Brake Pos (%),Brake Temp FL (C),Brake Temp FR (C),Brake Temp RL (C),Brake Temp RR (C),Car Coord X (m),Car Coord Y (m),Car Coord Z (m),Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Chassis Velocity X (m/s),Chassis Velocity Y (m/s),Chassis Velocity Z (m/s),Clutch Pos (%),Drive Train Speed (rad/s),Engine Limiter,Engine RPM (rpm),Flags,Fuel Level (l),Gear,Ground Speed (km/h),Lap Invalidated,Lap Time (s),Lap Time2 (s),Last Lap Time (s),Last Sector Time (s),Max Power (hp),Max RPM (rpm),Max Torque (N.m),Max Turbo Boost,Num Tires Off Track,Position,Session Lap Count,Steering Angle (deg),Surface Grip (%),TC Active,Throttle Pos (%),Turbo Boost
257.9,0.0,1.344,56.179,0.0,514.13,512.49,499.73,499.73,47.35,-337.92,-16.329,0.0,0.0,0.0,0.0,0.4972,32.252,0.293,0.2074,100.0,122.1,0.0,9392,0.0,14.66,3.0,116.11,0.0,30.62,30.62,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,5.84,100,0.0,100.0,0.0
257.95,0.0,1.344,56.179,0.0,513.63,511.99,499.55,499.55,48.82,-337.46,-16.298,0.0,0.0,0.0,0.0,0.498,32.402,0.137,0.1813,100.0,122.35,0.0,9411,0.0,14.659,3.0,116.65,0.0,30.67,30.67,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,5.49,100,0.0,76.56,0.0
258.0,0.0,1.344,56.179,0.0,513.13,511.49,499.36,499.36,50.3,-337.0,-16.269,0.0,0.0,0.0,0.0,0.4988,32.508,-0.001,0.172,100.0,119.0,0.0,9153,0.0,14.659,3.0,117.03,0.0,30.71,30.71,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,5.23,100,0.0,38.09,0.0
258.05,0.0,1.344,56.179,0.0,512.53,510.89,499.14,499.14,52.05,-336.45,-16.236,0.0,0.0,0.0,0.0,0.4997,32.484,-0.121,0.1126,100.0,116.79,0.0,8885,0.0,14.659,0.0,116.95,0.0,30.77,30.77,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,5.19,100,0.0,14.68,0.0
258.1,0.0,1.344,56.179,0.0,512.02,510.39,498.96,498.96,53.52,-336.0,-16.206,0.0,0.0,0.0,0.0,0.5006,32.423,-0.194,0.0188,100.0,116.65,0.0,8537,0.0,14.659,0.0,116.72,0.0,30.82,30.82,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,5.14,100,0.0,11.91,0.0
258.15,0.0,1.347,56.179,0.0,511.52,509.89,498.77,498.77,55.02,-335.54,-16.176,0.0,0.0,0.0,0.0,0.5014,32.36,-0.249,-0.0402,100.0,116.51,0.0,8331,0.0,14.659,0.0,116.5,0.0,30.86,30.86,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,4.71,100,0.0,31.34,0.0
258.2,0.0,1.347,56.179,0.0,511.02,509.4,498.59,498.59,56.5,-335.09,-16.144,0.0,0.0,0.0,0.0,0.5022,32.297,-0.288,-0.0803,100.0,116.33,0.0,8789,0.0,14.658,0.0,116.27,0.0,30.91,30.91,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,4.53,100,0.0,63.67,0.0
258.25,0.0,1.347,56.179,0.0,510.52,508.9,498.4,498.4,57.97,-334.65,-16.111,0.0,0.0,0.0,0.0,0.503,32.362,-0.326,-0.0738,100.0,124.42,0.0,7871,0.0,14.658,4.0,116.51,0.0,30.96,30.96,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,4.45,100,0.0,73.44,0.0
258.3,0.0,1.35,56.179,0.0,509.96,508.34,498.19,498.19,59.75,-334.12,-16.068,0.0,0.0,0.0,0.0,0.504,32.541,-0.395,0.0425,100.0,121.94,0.0,7714,0.0,14.657,4.0,117.16,0.0,31.02,31.02,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,3.79,100,0.0,90.63,0.0
258.35,0.0,1.35,56.179,0.0,509.46,507.84,498.01,498.01,61.2,-333.69,-16.035,0.0,0.0,0.0,0.0,0.5048,32.676,-0.437,0.1311,100.0,122.73,0.0,7764,0.0,14.656,4.0,117.65,0.0,31.07,31.07,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,2.18,100,0.0,100.0,0.0
258.4,0.0,1.353,56.179,0.0,508.96,507.34,497.82,497.82,62.69,-333.26,-16.0,0.0,0.0,0.0,0.0,0.5055,32.805,-0.469,0.1886,100.0,123.37,0.0,7804,0.0,14.656,4.0,118.11,0.0,31.11,31.11,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.09,100,0.0,100.0,0.0
258.45,0.0,1.356,56.179,0.0,508.46,506.84,497.63,497.63,64.27,-332.8,-15.965,0.0,0.0,0.0,0.0,0.5064,32.954,-0.472,0.1845,100.0,124.09,0.0,7850,0.0,14.655,4.0,118.65,0.0,31.16,31.16,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.79,100,0.0,100.0,0.0
258.5,0.0,1.359,56.179,0.0,507.86,506.24,497.41,497.41,66.02,-332.3,-15.929,0.0,0.0,0.0,0.0,0.5074,33.121,-0.44,0.1857,100.0,124.58,0.0,7881,0.0,14.654,4.0,119.25,0.0,31.22,31.22,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-5.84,100,0.0,100.0,0.0
258.55,0.0,1.359,56.179,0.0,507.38,505.77,497.24,497.24,67.49,-331.88,-15.898,0.0,0.0,0.0,0.0,0.5082,33.252,-0.375,0.1478,100.0,125.12,0.0,7916,0.0,14.653,4.0,119.72,0.0,31.26,31.26,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-8.55,100,0.0,100.0,0.0
258.6,0.0,1.359,56.179,0.0,506.88,505.26,497.05,497.05,69.0,-331.46,-15.867,0.0,0.0,0.0,0.0,0.509,33.396,-0.272,0.1685,100.0,125.24,0.0,7923,0.0,14.653,4.0,120.23,0.0,31.31,31.31,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-10.77,100,0.0,100.0,0.0
258.65,0.0,1.362,56.179,0.0,506.31,504.7,496.84,496.84,70.78,-330.96,-15.828,0.0,0.0,0.0,0.0,0.51,33.558,-0.105,0.1749,100.0,125.61,0.0,7946,0.0,14.652,4.0,120.81,0.0,31.36,31.36,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-12.38,100,0.0,100.0,0.0
258.7,0.0,1.362,56.179,0.0,505.83,504.22,496.66,496.66,72.25,-330.54,-15.794,0.0,0.0,0.0,0.0,0.5107,33.682,0.055,0.1666,100.0,126.37,0.0,7995,0.0,14.651,4.0,121.26,0.0,31.41,31.41,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-13.04,100,0.0,100.0,0.0
258.75,0.0,1.365,56.179,0.0,505.23,503.62,496.44,496.44,74.07,-330.01,-15.75,0.0,0.0,0.0,0.0,0.5118,33.84,0.281,0.1861,100.0,126.8,0.0,8021,0.0,14.65,4.0,121.83,0.0,31.47,31.47,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-13.04,100,0.0,100.0,0.0
258.8,0.0,1.365,56.179,0.0,504.72,503.11,496.25,496.25,75.59,-329.57,-15.712,0.0,0.0,0.0,0.0,0.5125,33.97,0.454,0.2001,100.0,127.02,0.0,8036,0.0,14.649,4.0,122.3,0.0,31.51,31.51,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-13.04,100,0.0,100.0,0.0
258.85,0.0,1.368,56.179,0.0,504.21,502.6,496.06,496.06,77.15,-329.11,-15.67,0.0,0.0,0.0,0.0,0.5134,34.089,0.627,0.2116,100.0,127.89,0.0,8091,0.0,14.648,4.0,122.74,0.0,31.56,31.56,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-13.04,100,0.0,100.0,0.0
258.9,0.0,1.371,56.179,0.0,503.6,502.0,495.84,495.84,78.95,-328.56,-15.621,0.0,0.0,0.0,0.0,0.5144,34.23,0.808,0.1855,100.0,128.76,0.0,8146,0.0,14.647,4.0,123.26,0.0,31.62,31.62,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-11.55,100,0.0,100.0,0.0
258.95,0.0,1.371,56.179,0.0,503.15,501.55,495.67,495.67,80.45,-328.09,-15.578,0.0,0.0,0.0,0.0,0.5152,34.349,0.953,0.2111,100.0,128.74,0.0,8144,0.0,14.647,4.0,123.7,0.0,31.66,31.66,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-8.11,100,0.0,100.0,0.0
259.0,0.0,1.374,56.179,0.0,502.64,501.04,495.48,495.48,82.04,-327.58,-15.53,0.0,0.0,0.0,0.0,0.5161,34.466,1.061,0.1909,100.0,129.4,0.0,8186,0.0,14.646,4.0,124.14,0.0,31.71,31.71,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.62,100,0.0,100.0,0.0
259.05,0.0,1.374,56.179,0.0,502.03,500.44,495.26,495.26,83.91,-326.96,-15.471,0.0,0.0,0.0,0.0,0.5171,34.609,1.138,0.2088,100.0,129.93,0.0,8220,0.0,14.645,4.0,124.66,0.0,31.77,31.77,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,1.44,100,0.0,100.0,0.0
259.1,0.0,1.374,56.179,0.0,501.52,499.92,495.07,495.07,85.41,-326.46,-15.422,0.0,0.0,0.0,0.0,0.5179,34.718,1.134,0.2061,100.0,130.55,0.0,8259,0.0,14.644,4.0,125.05,0.0,31.81,31.81,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,3.62,100,0.0,100.0,0.0
259.15,0.0,1.377,56.179,0.0,501.01,499.41,494.88,494.88,86.99,-325.91,-15.372,0.0,0.0,0.0,0.0,0.5188,34.85,1.066,0.221,100.0,130.81,0.0,8275,0.0,14.643,4.0,125.52,0.0,31.86,31.86,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,4.1,100,0.0,100.0,0.0
259.2,0.0,1.377,56.179,0.0,500.49,498.9,494.69,494.69,88.58,-325.35,-15.321,0.0,0.0,0.0,0.0,0.5197,34.979,0.936,0.2055,100.0,131.65,0.0,8328,0.0,14.643,4.0,125.97,0.0,31.91,31.91,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,3.88,100,0.0,100.0,0.0
259.25,0.0,1.377,56.179,0.0,499.88,498.29,494.46,494.46,90.47,-324.68,-15.263,0.0,0.0,0.0,0.0,0.5208,35.134,0.758,0.1998,100.0,132.08,0.0,8356,0.0,14.642,4.0,126.52,0.0,31.97,31.97,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,3.23,100,0.0,100.0,0.0
259.3,0.0,1.383,56.179,0.0,499.39,497.81,494.28,494.28,92.02,-324.11,-15.216,0.0,0.0,0.0,0.0,0.5216,35.26,0.607,0.2032,100.0,132.25,0.0,8366,0.0,14.641,4.0,126.96,0.0,32.01,32.01,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,2.44,100,0.0,100.0,0.0
259.35,0.0,1.383,56.179,0.0,498.85,497.26,494.08,494.08,93.64,-323.52,-15.166,0.0,0.0,0.0,0.0,0.5225,35.401,0.443,0.2062,100.0,132.49,0.0,8382,0.0,14.64,4.0,127.46,0.0,32.06,32.06,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,1.4,100,0.0,100.0,0.0
259.4,0.0,1.386,56.179,0.0,498.33,496.74,493.89,493.89,95.28,-322.91,-15.116,0.0,0.0,0.0,0.0,0.5234,35.532,0.299,0.2127,100.0,132.83,0.0,8403,0.0,14.639,4.0,127.92,0.0,32.11,32.11,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,0.78,100,0.0,100.0,0.0
259.45,0.0,1.386,56.179,0.0,497.81,496.23,493.69,493.69,96.86,-322.33,-15.066,0.0,0.0,0.0,0.0,0.5243,35.653,0.177,0.2082,100.0,133.47,0.0,8444,0.0,14.638,4.0,128.36,0.0,32.16,32.16,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,0.65,100,0.0,100.0,0.0
259.5,0.0,1.389,56.179,0.0,497.19,495.61,493.47,493.47,98.81,-321.6,-15.004,0.0,0.0,0.0,0.0,0.5254,35.805,0.061,0.1951,100.0,134.0,0.0,8477,0.0,14.637,4.0,128.9,0.0,32.22,32.22,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,0.65,100,0.0,100.0,0.0
259.55,0.0,1.389,56.179,0.0,496.64,495.06,493.26,493.26,100.44,-320.99,-14.951,0.0,0.0,0.0,0.0,0.5263,35.93,-0.018,0.1909,100.0,134.33,0.0,8498,0.0,14.636,4.0,129.35,0.0,32.27,32.27,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,0.61,100,0.0,100.0,0.0
259.6,0.0,1.389,56.179,0.0,496.12,494.54,493.07,493.07,102.08,-320.38,-14.898,0.0,0.0,0.0,0.0,0.5272,36.066,-0.086,0.2036,100.0,134.67,0.0,8520,0.0,14.636,4.0,129.84,0.0,32.32,32.32,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-1.18,100,0.0,100.0,0.0
259.65,0.0,1.392,56.179,0.0,495.6,494.02,492.88,492.88,103.73,-319.76,-14.844,0.0,0.0,0.0,0.0,0.5281,36.181,-0.133,0.1852,100.0,135.59,0.0,8577,0.0,14.635,4.0,130.25,0.0,32.36,32.36,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.05,100,0.0,100.0,0.0
259.7,0.0,1.392,56.179,0.0,495.08,493.5,492.68,492.68,105.34,-319.16,-14.792,0.0,0.0,0.0,0.0,0.529,36.306,-0.146,0.1863,100.0,135.85,0.0,8594,0.0,14.634,4.0,130.71,0.0,32.41,32.41,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.53,100,0.0,100.0,0.0
259.75,0.0,1.395,56.179,0.0,494.55,492.98,492.49,492.49,107.0,-318.54,-14.739,0.0,0.0,0.0,0.0,0.53,36.43,-0.123,0.1893,100.0,136.18,0.0,8615,0.0,14.633,4.0,131.15,0.0,32.46,32.46,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.1,100,0.0,100.0,0.0
259.8,0.0,1.392,56.179,0.0,493.93,492.36,492.26,492.26,108.97,-317.8,-14.676,0.0,0.0,0.0,0.0,0.531,36.57,-0.073,0.172,100.0,136.92,0.0,8662,0.0,14.632,4.0,131.65,0.0,32.52,32.52,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.62,100,0.0,100.0,0.0
259.85,0.0,1.395,56.179,0.0,493.41,491.84,492.07,492.07,110.62,-317.19,-14.623,0.0,0.0,0.0,0.0,0.532,36.698,-0.021,0.1946,100.0,136.97,0.0,8665,0.0,14.631,4.0,132.12,0.0,32.56,32.56,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.53,100,0.0,100.0,0.0
259.9,0.0,1.395,56.179,0.0,492.85,491.29,491.86,491.86,112.31,-316.55,-14.57,0.0,0.0,0.0,0.0,0.5329,36.81,0.024,0.1757,100.0,137.85,0.0,8720,0.0,14.63,4.0,132.52,0.0,32.61,32.61,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.53,100,0.0,100.0,0.0
259.95,0.0,1.398,56.179,0.0,492.33,490.76,491.67,491.67,113.98,-315.92,-14.518,0.0,0.0,0.0,0.0,0.5339,36.939,0.072,0.1852,100.0,138.09,0.0,8736,0.0,14.629,4.0,132.98,0.0,32.66,32.66,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.0,0.0,1.398,56.179,0.0,491.8,490.24,491.47,491.47,115.63,-315.3,-14.466,0.0,0.0,0.0,0.0,0.5348,37.061,0.113,0.1839,100.0,138.35,0.0,8752,0.0,14.629,4.0,133.42,0.0,32.71,32.71,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.05,0.0,1.398,56.179,0.0,491.28,489.71,491.28,491.28,117.35,-314.65,-14.412,0.0,0.0,0.0,0.0,0.5357,37.179,0.151,0.1934,100.0,138.74,0.0,8777,0.0,14.628,4.0,133.85,0.0,32.76,32.76,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.1,0.0,1.401,56.179,0.0,490.65,489.09,491.05,491.05,119.34,-313.89,-14.349,0.0,0.0,0.0,0.0,0.5368,37.313,0.191,0.1933,100.0,139.36,0.0,8816,0.0,14.627,4.0,134.33,0.0,32.82,32.82,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.15,0.0,1.401,56.179,0.0,490.09,488.53,490.84,490.84,121.06,-313.24,-14.294,0.0,0.0,0.0,0.0,0.5378,37.439,0.221,0.1927,100.0,139.7,0.0,8838,0.0,14.626,4.0,134.78,0.0,32.87,32.87,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.2,0.0,1.401,56.179,0.0,489.6,488.04,490.66,490.66,122.68,-312.61,-14.242,0.0,0.0,0.0,0.0,0.5387,37.546,0.245,0.2017,100.0,140.09,0.0,8863,0.0,14.625,4.0,135.17,0.0,32.91,32.91,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.57,100,0.0,100.0,0.0
260.25,0.0,1.401,56.179,0.0,489.03,487.48,490.45,490.45,124.39,-311.95,-14.186,0.0,0.0,0.0,0.0,0.5397,37.657,0.268,0.1995,100.0,140.58,0.0,8893,0.0,14.624,4.0,135.57,0.0,32.96,32.96,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.44,100,0.0,100.0,0.0
260.3,0.0,1.404,56.179,0.0,488.51,486.95,490.25,490.25,126.11,-311.28,-14.13,0.0,0.0,0.0,0.0,0.5407,37.778,0.289,0.1961,100.0,140.97,0.0,8918,0.0,14.623,4.0,136.01,0.0,33.01,33.01,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.01,100,0.0,100.0,0.0
260.35,0.0,1.404,56.179,0.0,487.88,486.33,490.02,490.02,128.12,-310.49,-14.063,0.0,0.0,0.0,0.0,0.5418,37.914,0.306,0.2059,100.0,141.32,0.0,8941,0.0,14.622,4.0,136.5,0.0,33.07,33.07,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-1.22,100,0.0,100.0,0.0
260.4,0.0,1.407,56.179,0.0,487.35,485.8,489.83,489.83,129.79,-309.84,-14.007,0.0,0.0,0.0,0.0,0.5427,38.017,0.309,0.2101,100.0,141.79,0.0,8970,0.0,14.621,4.0,136.87,0.0,33.11,33.11,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.96,100,0.0,100.0,0.0
260.45,0.0,1.407,56.179,0.0,486.82,485.27,489.63,489.63,131.49,-309.16,-13.951,0.0,0.0,0.0,0.0,0.5436,38.124,0.298,0.1942,100.0,142.53,0.0,9016,0.0,14.62,4.0,137.25,0.0,33.16,33.16,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.92,100,0.0,100.0,0.0
260.5,0.0,1.41,56.179,0.0,486.29,484.74,489.43,489.43,133.25,-308.46,-13.895,0.0,0.0,0.0,0.0,0.5446,38.24,0.286,0.1959,100.0,142.72,0.0,9029,0.0,14.619,4.0,137.67,0.0,33.21,33.21,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-1.0,100,0.0,100.0,0.0
260.55,0.0,1.407,56.179,0.0,485.76,484.21,489.24,489.24,134.94,-307.78,-13.839,0.0,0.0,0.0,0.0,0.5456,38.362,0.267,0.1955,100.0,142.67,0.0,9026,0.0,14.619,4.0,138.11,0.0,33.26,33.26,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-1.57,100,0.0,100.0,0.0
260.6,0.0,1.41,56.179,0.0,485.13,483.58,489.0,489.0,136.96,-306.96,-13.771,0.0,0.0,0.0,0.0,0.5467,38.483,0.249,0.2017,100.0,143.48,0.0,9077,0.0,14.617,4.0,138.54,0.0,33.32,33.32,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-2.79,100,0.0,100.0,0.0
260.65,0.0,1.413,56.179,0.0,484.59,483.05,488.8,488.8,138.68,-306.26,-13.715,0.0,0.0,0.0,0.0,0.5477,38.586,0.238,0.1917,100.0,144.04,0.0,9112,0.0,14.617,4.0,138.91,0.0,33.37,33.37,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.97,100,0.0,100.0,0.0
260.7,0.0,1.413,56.179,0.0,484.06,482.52,488.61,488.61,140.42,-305.55,-13.66,0.0,0.0,0.0,0.0,0.5487,38.696,0.247,0.1899,100.0,144.25,0.0,9126,0.0,14.616,4.0,139.31,0.0,33.41,33.41,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.58,100,0.0,100.0,0.0
260.75,0.0,1.413,56.179,0.0,483.49,481.96,488.4,488.4,142.2,-304.82,-13.604,0.0,0.0,0.0,0.0,0.5497,38.799,0.276,0.1972,100.0,144.66,0.0,9152,0.0,14.615,4.0,139.68,0.0,33.46,33.46,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.62,100,0.0,100.0,0.0
260.8,0.0,1.413,56.179,0.0,482.96,481.43,488.2,488.2,143.88,-304.12,-13.552,0.0,0.0,0.0,0.0,0.5506,38.904,0.311,0.1772,100.0,145.08,0.0,9178,0.0,14.614,4.0,140.06,0.0,33.51,33.51,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.62,100,0.0,100.0,0.0
260.85,0.0,1.416,56.179,0.0,482.33,480.8,487.97,487.97,145.97,-303.25,-13.489,0.0,0.0,0.0,0.0,0.5518,39.032,0.38,0.1781,100.0,145.41,0.0,9199,0.0,14.613,4.0,140.52,0.0,33.57,33.57,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.62,100,0.0,100.0,0.0
260.9,0.0,1.416,56.179,0.0,481.79,480.27,487.77,487.77,147.72,-302.51,-13.437,0.0,0.0,0.0,0.0,0.5528,39.133,0.438,0.1772,100.0,145.66,0.0,9215,0.0,14.612,4.0,140.89,0.0,33.62,33.62,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.62,100,0.0,100.0,0.0
260.95,0.0,1.416,56.179,0.0,481.26,479.73,487.57,487.57,149.49,-301.77,-13.382,0.0,0.0,0.0,0.0,0.5538,39.24,0.489,0.1913,100.0,145.69,0.0,9217,0.0,14.611,4.0,141.28,0.0,33.67,33.67,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.62,100,0.0,100.0,0.0
261.0,0.0,1.419,56.179,0.0,480.69,479.17,487.36,487.36,151.29,-300.99,-13.324,0.0,0.0,0.0,0.0,0.5549,39.342,0.542,0.2171,100.0,146.05,0.0,9240,0.0,14.61,4.0,141.65,0.0,33.72,33.72,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.53,100,0.0,100.0,0.0
261.05,0.0,1.419,56.179,0.0,480.16,478.63,487.16,487.16,153.02,-300.25,-13.269,0.0,0.0,0.0,0.0,0.5558,39.433,0.581,0.1935,100.0,147.01,0.0,9300,0.0,14.609,4.0,141.97,0.0,33.77,33.77,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-4.27,100,0.0,100.0,0.0
261.1,0.0,1.419,56.179,0.0,479.62,478.1,486.96,486.96,154.78,-299.48,-13.216,0.0,0.0,0.0,0.0,0.5568,39.524,0.627,0.1797,100.0,147.46,0.0,9329,0.0,14.608,4.0,142.31,0.0,33.81,33.81,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-3.31,100,0.0,100.0,0.0
261.15,0.0,1.419,56.179,0.0,479.09,477.57,486.76,486.76,156.54,-298.71,-13.163,0.0,0.0,0.0,0.0,0.5578,39.63,0.677,0.1948,100.0,147.18,0.0,9311,0.0,14.607,4.0,142.69,0.0,33.86,33.86,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-1.92,100,0.0,100.0,0.0
261.2,0.0,1.419,56.179,0.0,478.42,476.9,486.51,486.51,158.67,-297.76,-13.098,0.0,0.0,0.0,0.0,0.5591,39.745,0.712,0.1973,100.0,147.7,0.0,9344,0.0,14.606,4.0,143.11,0.0,33.92,33.92,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.57,100,0.0,100.0,0.0
261.25,0.0,1.419,56.179,0.0,477.98,476.47,486.35,486.35,160.13,-297.1,-13.053,0.0,0.0,0.0,0.0,0.5599,39.822,0.707,0.1918,100.0,148.04,0.0,9366,0.0,14.605,4.0,143.38,0.0,33.96,33.96,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.3,0.0,1.422,56.179,0.0,477.35,475.83,486.11,486.11,162.2,-296.16,-12.99,0.0,0.0,0.0,0.0,0.5611,39.93,0.668,0.186,100.0,148.57,0.0,9399,0.0,14.604,4.0,143.77,0.0,34.02,34.02,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.35,0.0,1.422,56.179,0.0,476.78,475.26,485.9,485.9,164.0,-295.34,-12.933,0.0,0.0,0.0,0.0,0.5621,40.036,0.619,0.2298,100.0,148.1,0.0,9369,0.0,14.603,4.0,144.15,0.0,34.07,34.07,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.4,0.0,1.422,56.179,0.0,476.24,474.73,485.7,485.7,165.75,-294.53,-12.873,0.0,0.0,0.0,0.0,0.5631,40.131,0.539,0.2054,100.0,148.75,0.0,9410,0.0,14.602,4.0,144.49,0.0,34.12,34.12,56.18,23.495,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.45,0.0,1.425,56.179,0.0,475.7,474.19,485.5,485.5,167.5,-293.71,-12.816,0.0,0.0,0.0,0.0,0.5641,40.213,0.464,0.2033,100.0,149.56,0.0,9462,0.0,14.601,4.0,144.78,0.0,34.16,34.16,56.18,34.107,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.5,0.0,1.425,56.179,0.0,475.16,473.66,485.3,485.3,169.26,-292.89,-12.761,0.0,0.0,0.0,0.0,0.5651,40.3,0.393,0.1837,100.0,150.04,0.0,9492,0.0,14.6,4.0,145.09,0.0,34.21,34.21,56.18,34.107,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.55,0.0,1.425,56.179,0.0,474.59,473.09,485.09,485.09,171.07,-292.04,-12.707,0.0,0.0,0.0,0.0,0.5662,40.397,0.337,0.1775,100.0,149.98,0.0,9488,0.0,14.599,4.0,145.44,0.0,34.26,34.26,56.18,34.107,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
261.6,0.0,1.428,56.179,0.0,474.06,472.55,484.89,484.89,172.88,-291.18,-12.652,0.0,0.0,0.0,0.0,0.5672,40.496,0.287,0.1801,100.0,150.07,0.0,9494,0.0,14.599,4.0,145.79,0.0,34.31,34.31,56.18,34.107,140.2646,10500,119,0.0,0.0,1.0,4.0,-0.39,100,0.0,100.0,0.0
