Time (s),ABS Active,Best Lap Delta (s),Best Lap Time (s),Brake Pos (%),Brake Temp FL (C),Brake Temp FR (C),Brake Temp RL (C),Brake Temp RR (C),Car Coord X (m),Car Coord Y (m),Car Coord Z (m),Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Chassis Velocity X (m/s),Chassis Velocity Y (m/s),Chassis Velocity Z (m/s),Clutch Pos (%),Drive Train Speed (rad/s),Engine Limiter,Engine RPM (rpm),Flags,Fuel Level (l),Gear,Ground Speed (km/h),Lap Invalidated,Lap Time (s),Lap Time2 (s),Last Lap Time (s),Last Sector Time (s),Max Power (hp),Max RPM (rpm),Max Torque (N.m),Max Turbo Boost,Num Tires Off Track,Position,Session Lap Count,Steering Angle (deg),Surface Grip (%),TC Active,Throttle Pos (%),Turbo Boost
9.55,0.0,-0.447,47.886,0.00,26,26,26,26,-159.98,-255.00,-14.474,0.0,0.0,0.0,0.0,0.2371,49.767,0.230,-0.3501,100.000,142.12,0.0,5278.3,0.0,30,4.0,179.17,0.0,9.567,9.567,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.05,100,0.0,100.00,0.0
9.6,0.0,-0.444,47.886,0.00,26,26,26,26,-159.78,-252.46,-14.177,0.0,0.0,0.0,0.0,0.2385,49.881,0.203,-0.3230,100.000,142.31,0.0,5285.4,0.0,30,4.0,179.58,0.0,9.618,9.618,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.40,100,0.0,100.00,0.0
9.65,0.0,-0.447,47.886,0.00,26,26,26,26,-159.63,-250.48,-13.944,0.0,0.0,0.0,0.0,0.2396,49.970,0.185,-0.3436,100.000,142.85,0.0,5305.4,0.0,30,4.0,179.90,0.0,9.660,9.660,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.44,100,0.0,100.00,0.0
9.7,0.0,-0.444,47.886,0.00,26,26,26,26,-159.42,-247.79,-13.632,0.0,0.0,0.0,0.0,0.241,50.083,0.175,-0.3759,100.000,143.35,0.0,5323.9,0.0,30,4.0,180.31,0.0,9.714,9.714,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.44,100,0.0,100.00,0.0
9.75,0.0,-0.441,47.886,0.00,26,26,26,26,-159.23,-245.17,-13.331,0.0,0.0,0.0,0.0,0.2423,50.192,0.180,-0.3775,100.000,143.67,0.0,5336.1,0.0,30,4.0,180.70,0.0,9.765,9.765,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.31,100,0.0,100.00,0.0
9.8,0.0,-0.444,47.886,0.00,26,26,26,26,-159.08,-243.04,-13.088,0.0,0.0,0.0,0.0,0.2435,50.295,0.190,-0.3288,100.000,143.53,0.0,5330.6,0.0,30,4.0,181.07,0.0,9.810,9.810,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.57,100,0.0,100.00,0.0
9.85,0.0,-0.441,47.886,0.00,26,26,26,26,-158.89,-240.45,-12.794,0.0,0.0,0.0,0.0,0.2448,50.404,0.192,-0.3159,100.000,143.94,0.0,5345.8,0.0,30,4.0,181.46,0.0,9.861,9.861,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.96,100,0.0,100.00,0.0
9.9,0.0,-0.441,47.886,0.00,26,26,26,26,-158.71,-237.81,-12.497,0.0,0.0,0.0,0.0,0.2462,50.511,0.172,-0.3566,100.000,144.56,0.0,5369.2,0.0,30,4.0,181.85,0.0,9.912,9.912,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.32,100,0.0,100.00,0.0
9.95,0.0,-0.438,47.886,0.00,26,26,26,26,-158.53,-235.15,-12.204,0.0,0.0,0.0,0.0,0.2476,50.630,0.109,-0.3574,100.000,144.73,0.0,5375.4,0.0,30,4.0,182.27,0.0,9.966,9.966,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,6.19,100,0.0,100.00,0.0
10.0,0.0,-0.438,47.886,0.00,26,26,26,26,-158.34,-232.46,-11.911,0.0,0.0,0.0,0.0,0.249,50.746,-0.004,-0.3405,100.000,145.01,0.0,5385.9,0.0,30,4.0,182.69,0.0,10.020,10.020,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,5.32,100,0.0,100.00,0.0
10.05,0.0,-0.435,47.886,0.00,26,26,26,26,-158.18,-230.27,-11.673,0.0,0.0,0.0,0.0,0.2501,50.834,-0.100,-0.2898,100.000,144.71,0.0,5374.6,0.0,30,4.0,183.01,0.0,10.062,10.062,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.05,100,0.0,87.89,0.0
10.1,0.0,-0.438,47.886,0.00,26,26,26,26,-157.98,-227.49,-11.369,0.0,0.0,0.0,0.0,0.2517,50.867,-0.169,-0.2916,100.000,142.95,0.0,5309.2,0.0,30,4.0,183.13,0.0,10.119,10.119,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,3.75,100,0.0,7.54,0.0
10.15,0.0,-0.435,47.886,0.00,26,26,26,26,-157.81,-225.29,-11.129,0.0,0.0,0.0,0.0,0.2528,50.767,-0.175,-0.3604,100.000,142.28,0.0,5284.4,0.0,30,4.0,182.77,0.0,10.161,10.161,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.71,100,0.0,0.00,0.0
10.2,0.0,-0.435,47.886,0.00,26,26,26,26,-157.59,-222.56,-10.829,0.0,0.0,0.0,0.0,0.2542,50.616,-0.182,-0.4623,100.000,141.99,0.0,5273.5,0.0,30,4.0,182.23,0.0,10.215,10.215,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,5.80,100,0.0,0.00,0.0
10.25,0.0,-0.435,47.886,0.00,26,26,26,26,-157.41,-220.44,-10.595,0.0,0.0,0.0,0.0,0.2554,50.494,-0.202,-0.4754,100.000,141.61,0.0,5259.6,0.0,30,4.0,181.79,0.0,10.260,10.260,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,5.49,100,0.0,0.00,0.0
10.3,0.0,-0.435,47.886,0.00,26,26,26,26,-157.17,-217.68,-10.290,0.0,0.0,0.0,0.0,0.2568,50.349,-0.229,-0.4973,100.000,141.17,0.0,5243.1,0.0,30,4.0,181.27,0.0,10.314,10.314,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,3.14,100,0.0,0.00,0.0
10.35,0.0,-0.432,47.886,26.73,26,26,26,26,-156.92,-214.98,-9.993,0.0,0.0,0.0,0.0,0.2582,50.186,-0.251,-0.5131,100.000,140.29,0.0,5210.3,0.0,30,4.0,180.68,0.0,10.368,10.368,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.61,100,0.0,0.00,0.0
10.4,0.0,-0.432,47.886,57.33,26,26,26,26,-156.71,-212.80,-9.750,0.0,0.0,0.0,0.0,0.2594,49.805,-0.224,-0.5218,100.000,138.40,0.0,5140.3,0.0,30,4.0,179.31,0.0,10.413,10.413,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.35,100,0.0,0.00,0.0
10.45,0.0,-0.429,47.886,78.81,26,26,26,26,-156.43,-210.01,-9.435,0.0,0.0,0.0,0.0,0.2609,49.079,-0.157,-0.7272,100.000,135.22,0.0,5022.0,0.0,30,4.0,176.70,0.0,10.470,10.470,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.35,100,0.0,0.00,0.0
10.5,0.0,-0.429,47.886,100.00,26,26,26,26,-156.21,-207.82,-9.184,0.0,0.0,0.0,0.0,0.262,48.332,-0.131,-0.8382,100.000,132.09,0.0,4905.9,0.0,30,4.0,174.02,0.0,10.515,10.515,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.39,100,0.0,0.00,0.0
10.55,0.0,-0.426,47.886,100.00,26,26,26,26,-155.95,-205.24,-8.892,0.0,0.0,0.0,0.0,0.2634,47.377,-0.102,-0.9283,100.000,128.23,0.0,4762.5,0.0,30,4.0,170.59,0.0,10.569,10.569,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.52,100,0.0,0.00,0.0
10.6,0.0,-0.423,47.886,100.00,26,26,26,26,-155.74,-203.20,-8.663,0.0,0.0,0.0,0.0,0.2645,46.589,-0.077,-0.9502,100.000,124.63,0.0,4628.9,0.0,30,4.0,167.76,0.0,10.614,10.614,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.39,100,0.0,0.00,0.0
10.65,0.0,-0.420,47.886,100.00,26,26,26,26,-155.47,-200.64,-8.382,0.0,0.0,0.0,0.0,0.2658,45.568,-0.039,-0.9326,100.000,121.64,0.0,4517.9,0.0,30,4.0,164.08,0.0,10.668,10.668,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.57,100,0.0,0.00,0.0
10.7,0.0,-0.420,47.886,100.00,26,26,26,26,-155.25,-198.55,-8.152,0.0,0.0,0.0,0.0,0.2669,44.634,-0.046,-0.8655,100.000,122.16,0.0,4537.1,0.0,30,4.0,160.71,0.0,10.716,10.716,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.35,100,0.0,0.00,0.0
10.75,0.0,-0.417,47.886,100.00,26,26,26,26,-155.04,-196.52,-7.923,0.0,0.0,0.0,0.0,0.268,43.756,-0.035,-0.7738,100.000,120.43,0.0,4472.9,0.0,30,4.0,157.55,0.0,10.764,10.764,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.35,100,0.0,0.00,0.0
10.8,0.0,-0.414,47.886,100.00,26,26,26,26,-154.77,-194.03,-7.638,0.0,0.0,0.0,0.0,0.2693,42.725,0.003,-0.7924,100.000,116.96,0.0,4343.9,0.0,30,4.0,153.84,0.0,10.821,10.821,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.22,100,0.0,0.00,0.0
10.85,0.0,-0.411,47.886,100.00,26,26,26,26,-154.57,-192.11,-7.415,0.0,0.0,0.0,0.0,0.2703,41.923,0.039,-0.8294,100.000,114.20,0.0,4402.3,0.0,30,0.0,150.95,0.0,10.866,10.866,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.00,100,0.0,50.00,0.0
10.9,0.0,-0.408,47.886,100.00,26,26,26,26,-154.36,-190.18,-7.193,0.0,0.0,0.0,0.0,0.2713,41.064,0.059,-0.8563,100.000,111.07,0.0,5180.3,0.0,30,0.0,147.86,0.0,10.914,10.914,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.83,100,0.0,40.91,0.0
10.95,0.0,-0.405,47.886,100.00,26,26,26,26,-154.15,-188.20,-6.966,0.0,0.0,0.0,0.0,0.2724,40.143,0.065,-0.8251,100.000,107.86,0.0,5330.6,0.0,30,0.0,144.55,0.0,10.965,10.965,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.74,100,0.0,0.00,0.0
11.0,0.0,-0.402,47.886,100.00,26,26,26,26,-153.94,-186.21,-6.740,0.0,0.0,0.0,0.0,0.2734,39.277,0.071,-0.7931,100.000,107.86,0.0,5034.4,0.0,30,3.0,141.43,0.0,11.013,11.013,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.35,100,0.0,0.00,0.0
11.05,0.0,-0.399,47.886,100.00,26,26,26,26,-153.74,-184.31,-6.527,0.0,0.0,0.0,0.0,0.2745,38.391,0.082,-0.7566,100.000,103.79,0.0,4844.6,0.0,30,3.0,138.23,0.0,11.064,11.064,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.66,100,0.0,0.00,0.0
11.1,0.0,-0.393,47.886,100.00,26,26,26,26,-153.54,-182.42,-6.316,0.0,0.0,0.0,0.0,0.2755,37.473,0.085,-0.7228,100.000,101.91,0.0,4757.0,0.0,30,3.0,134.93,0.0,11.115,11.115,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.61,100,0.0,0.00,0.0
11.15,0.0,-0.390,47.886,100.00,26,26,26,26,-153.36,-180.65,-6.117,0.0,0.0,0.0,0.0,0.2764,36.590,0.090,-0.7452,100.000,99.21,0.0,4630.7,0.0,30,3.0,131.75,0.0,11.163,11.163,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.35,100,0.0,0.00,0.0
11.2,0.0,-0.387,47.886,100.00,26,26,26,26,-153.18,-178.95,-5.924,0.0,0.0,0.0,0.0,0.2773,35.732,0.087,-0.7144,100.000,96.95,0.0,4525.4,0.0,30,3.0,128.66,0.0,11.211,11.211,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.83,100,0.0,0.00,0.0
11.25,0.0,-0.384,47.886,100.00,26,26,26,26,-152.96,-176.82,-5.681,0.0,0.0,0.0,0.0,0.2784,34.669,0.093,-0.6714,100.000,94.70,0.0,4420.4,0.0,30,3.0,124.83,0.0,11.271,11.271,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.22,100,0.0,0.00,0.0
11.3,0.0,-0.381,47.886,100.00,26,26,26,26,-152.80,-175.18,-5.494,0.0,0.0,0.0,0.0,0.2793,33.854,0.097,-0.6678,100.000,91.22,0.0,4978.0,0.0,30,0.0,121.90,0.0,11.319,11.319,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.17,100,0.0,50.00,0.0
11.35,0.0,-0.375,47.886,100.00,26,26,26,26,-152.63,-173.58,-5.313,0.0,0.0,0.0,0.0,0.2801,33.090,0.094,-0.6326,100.000,89.10,0.0,5483.5,0.0,30,0.0,119.15,0.0,11.367,11.367,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.13,100,0.0,16.36,0.0
11.4,0.0,-0.375,47.886,100.00,26,26,26,26,-152.47,-171.97,-5.134,0.0,0.0,0.0,0.0,0.281,32.207,0.097,-0.6730,100.000,84.26,0.0,5338.3,0.0,30,0.0,115.97,0.0,11.418,11.418,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.52,100,0.0,0.00,0.0
11.45,0.0,-0.369,47.886,100.00,26,26,26,26,-152.30,-170.38,-4.960,0.0,0.0,0.0,0.0,0.2818,31.309,0.092,-0.6210,100.000,83.90,0.0,5020.6,0.0,30,2.0,112.73,0.0,11.469,11.469,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,1.40,100,0.0,0.00,0.0
11.5,0.0,-0.363,47.886,100.00,26,26,26,26,-152.15,-168.84,-4.793,0.0,0.0,0.0,0.0,0.2827,30.431,0.098,-0.5756,100.000,81.77,0.0,4892.9,0.0,30,2.0,109.57,0.0,11.520,11.520,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,0.70,100,0.0,0.00,0.0
11.55,0.0,-0.360,47.886,100.00,26,26,26,26,-152.00,-167.35,-4.633,0.0,0.0,0.0,0.0,0.2834,29.597,0.094,-0.5853,100.000,79.89,0.0,4780.8,0.0,30,2.0,106.57,0.0,11.568,11.568,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.87,100,0.0,0.00,0.0
11.6,0.0,-0.351,47.886,62.59,26,26,26,26,-151.86,-165.98,-4.486,0.0,0.0,0.0,0.0,0.2842,28.824,0.085,-0.5511,100.000,78.98,0.0,4726.1,0.0,30,2.0,103.79,0.0,11.616,11.616,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.75,100,0.0,0.00,0.0
11.65,0.0,-0.351,47.886,9.01,26,26,26,26,-151.73,-164.67,-4.347,0.0,0.0,0.0,0.0,0.2849,28.413,0.060,-0.5066,100.000,79.46,0.0,4755.2,0.0,30,2.0,102.30,0.0,11.664,11.664,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.79,100,0.0,0.00,0.0
11.7,0.0,-0.345,47.886,0.62,26,26,26,26,-151.59,-163.30,-4.204,0.0,0.0,0.0,0.0,0.2856,28.286,0.053,-0.3929,100.000,79.42,0.0,4752.4,0.0,30,2.0,101.84,0.0,11.712,11.712,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.83,100,0.0,0.00,0.0
11.75,0.0,-0.339,47.886,0.36,26,26,26,26,-151.46,-161.95,-4.066,0.0,0.0,0.0,0.0,0.2863,28.192,0.053,-0.2889,100.000,79.10,0.0,4733.6,0.0,30,2.0,101.50,0.0,11.760,11.760,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.09,100,0.0,0.00,0.0
11.8,0.0,-0.336,47.886,0.12,26,26,26,26,-151.31,-160.40,-3.910,0.0,0.0,0.0,0.0,0.2871,28.089,0.063,-0.2941,100.000,78.69,0.0,4708.6,0.0,30,2.0,101.13,0.0,11.814,11.814,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,5.89,100,0.0,0.00,0.0
11.85,0.0,-0.336,47.886,0.00,26,26,26,26,-151.19,-159.14,-3.784,0.0,0.0,0.0,0.0,0.2878,27.996,0.102,-0.3154,100.000,78.45,0.0,4694.9,0.0,30,2.0,100.79,0.0,11.862,11.862,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,18.14,100,0.0,0.00,0.0
11.9,0.0,-0.333,47.886,0.00,26,26,26,26,-151.03,-157.55,-3.630,0.0,0.0,0.0,0.0,0.2886,27.882,0.135,-0.3213,100.000,78.19,0.0,4678.9,0.0,30,2.0,100.38,0.0,11.919,11.919,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,33.14,100,0.0,0.00,0.0
11.95,0.0,-0.336,47.886,0.00,26,26,26,26,-150.89,-156.28,-3.510,0.0,0.0,0.0,0.0,0.2893,27.793,0.108,-0.3026,100.000,77.90,0.0,4661.4,0.0,30,2.0,100.06,0.0,11.964,11.964,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,43.69,100,0.0,0.00,0.0
12.0,0.0,-0.336,47.886,0.00,26,26,26,26,-150.70,-154.75,-3.369,0.0,0.0,0.0,0.0,0.2901,27.670,0.047,-0.3059,100.000,77.54,0.0,4640.0,0.0,30,2.0,99.62,0.0,12.021,12.021,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,56.29,100,0.0,0.00,0.0
12.05,0.0,-0.336,47.886,0.00,26,26,26,26,-150.52,-153.51,-3.258,0.0,0.0,0.0,0.0,0.2908,27.568,-0.036,-0.2973,100.000,77.25,0.0,4622.6,0.0,30,2.0,99.25,0.0,12.066,12.066,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,64.70,100,0.0,0.00,0.0
12.1,0.0,-0.342,47.886,0.00,26,26,26,26,-150.33,-152.32,-3.154,0.0,0.0,0.0,0.0,0.2914,27.457,-0.120,-0.3311,100.000,76.92,0.0,4602.9,0.0,30,2.0,98.85,0.0,12.111,12.111,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,71.77,100,0.0,0.00,0.0
12.15,0.0,-0.345,47.886,0.00,26,26,26,26,-150.05,-150.78,-3.021,0.0,0.0,0.0,0.0,0.2922,27.312,-0.322,-0.3131,100.000,76.50,0.0,4577.6,0.0,30,2.0,98.34,0.0,12.168,12.168,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,77.61,100,0.0,0.00,0.0
12.2,0.0,-0.345,47.886,0.00,26,26,26,26,-149.79,-149.55,-2.920,0.0,0.0,0.0,0.0,0.2929,27.194,-0.469,-0.3240,100.000,76.09,0.0,4553.0,0.0,30,2.0,97.92,0.0,12.213,12.213,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,80.40,100,0.0,0.00,0.0
12.25,0.0,-0.351,47.886,0.00,26,26,26,26,-149.44,-148.05,-2.801,0.0,0.0,0.0,0.0,0.2937,27.032,-0.652,-0.3635,100.000,75.61,0.0,4524.7,0.0,30,2.0,97.35,0.0,12.270,12.270,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,81.10,100,0.0,0.00,0.0
12.3,0.0,-0.354,47.886,0.00,26,26,26,26,-149.14,-146.92,-2.715,0.0,0.0,0.0,0.0,0.2943,26.899,-0.831,-0.3636,100.000,75.24,0.0,4502.5,0.0,30,2.0,96.89,0.0,12.315,12.315,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,82.53,100,0.0,0.00,0.0
12.35,0.0,-0.357,47.886,0.00,26,26,26,26,-148.73,-145.51,-2.614,0.0,0.0,0.0,0.0,0.2951,26.732,-1.036,-0.3526,100.000,74.75,0.0,4473.3,0.0,30,2.0,96.32,0.0,12.369,12.369,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,87.90,100,0.0,0.00,0.0
12.4,0.0,-0.357,47.886,0.00,26,26,26,26,-148.38,-144.40,-2.537,0.0,0.0,0.0,0.0,0.2957,26.596,-1.178,-0.3445,100.000,74.35,0.0,4449.6,0.0,30,2.0,95.85,0.0,12.411,12.411,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,94.66,100,0.0,0.00,0.0
12.45,0.0,-0.363,47.886,0.00,26,26,26,26,-147.89,-143.01,-2.444,0.0,0.0,0.0,0.0,0.2964,26.404,-1.320,-0.3520,100.000,73.80,0.0,4416.1,0.0,30,2.0,95.18,0.0,12.468,12.468,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,105.73,100,0.0,0.00,0.0
12.5,0.0,-0.369,47.886,0.00,26,26,26,26,-147.46,-141.91,-2.373,0.0,0.0,0.0,0.0,0.2971,26.243,-1.398,-0.3684,100.000,73.37,0.0,4390.7,0.0,30,2.0,94.62,0.0,12.513,12.513,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,113.23,100,0.0,0.00,0.0
12.55,0.0,-0.369,47.886,0.00,26,26,26,26,-146.91,-140.60,-2.292,0.0,0.0,0.0,0.0,0.2978,26.046,-1.489,-0.3601,100.000,72.84,0.0,4358.6,0.0,30,2.0,93.93,0.0,12.567,12.567,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,116.67,100,0.0,0.00,0.0
12.6,0.0,-0.372,47.886,0.00,26,26,26,26,-146.44,-139.56,-2.229,0.0,0.0,0.0,0.0,0.2984,25.885,-1.544,-0.3458,100.000,72.37,0.0,4330.5,0.0,30,2.0,93.36,0.0,12.612,12.612,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,117.02,100,0.0,0.00,0.0
12.65,0.0,-0.378,47.886,0.05,26,26,26,26,-145.82,-138.29,-2.155,0.0,0.0,0.0,0.0,0.2991,25.691,-1.536,-0.3639,100.000,71.82,0.0,4297.9,0.0,30,2.0,92.66,0.0,12.666,12.666,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,117.37,100,0.0,0.00,0.0
12.7,0.0,-0.378,47.886,15.74,26,26,26,26,-145.28,-137.28,-2.098,0.0,0.0,0.0,0.0,0.2997,25.525,-1.523,-0.3576,100.000,71.12,0.0,4255.9,0.0,30,2.0,92.06,0.0,12.711,12.711,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,118.29,100,0.0,0.00,0.0
12.75,0.0,-0.384,47.886,59.40,26,26,26,26,-144.57,-136.04,-2.030,0.0,0.0,0.0,0.0,0.3004,25.124,-1.483,-0.3745,100.000,68.01,0.0,4070.0,0.0,30,2.0,90.61,0.0,12.768,12.768,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,119.55,100,0.0,0.00,0.0
12.8,0.0,-0.387,47.886,59.40,26,26,26,26,-143.96,-135.02,-1.976,0.0,0.0,0.0,0.0,0.3011,24.636,-1.430,-0.4172,100.000,65.80,0.0,3937.3,0.0,30,2.0,88.85,0.0,12.816,12.816,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,120.73,100,0.0,0.00,0.0
12.85,1.0,-0.387,47.886,67.01,26,26,26,26,-143.36,-134.09,-1.928,0.0,0.0,0.0,0.0,0.3016,24.181,-1.378,-0.4209,100.000,64.12,0.0,3837.1,0.0,30,2.0,87.21,0.0,12.861,12.861,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,122.47,100,0.0,0.00,0.0
12.9,1.0,-0.387,47.886,75.16,26,26,26,26,-142.60,-132.97,-1.872,0.0,0.0,0.0,0.0,0.3023,23.615,-1.310,-0.4263,100.000,61.32,0.0,3669.8,0.0,30,2.0,85.16,0.0,12.915,12.915,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,124.17,100,0.0,0.00,0.0
12.95,1.0,-0.387,47.886,55.29,26,26,26,26,-141.98,-132.10,-1.831,0.0,0.0,0.0,0.0,0.3029,23.113,-1.260,-0.4042,100.000,60.45,0.0,3617.3,0.0,30,2.0,83.34,0.0,12.963,12.963,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,126.40,100,0.0,0.00,0.0
13.0,0.0,-0.387,47.886,7.65,26,26,26,26,-141.19,-131.07,-1.785,0.0,0.0,0.0,0.0,0.3035,22.601,-1.110,-0.3986,100.000,61.94,0.0,3706.3,0.0,30,2.0,81.48,0.0,13.020,13.020,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,131.67,100,0.0,0.00,0.0
13.05,0.0,-0.387,47.886,0.48,26,26,26,26,-140.54,-130.27,-1.750,0.0,0.0,0.0,0.0,0.304,22.388,-0.948,-0.3793,100.000,62.77,0.0,3756.1,0.0,30,2.0,80.68,0.0,13.065,13.065,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,138.30,100,0.0,0.00,0.0
13.1,0.0,-0.384,47.886,0.00,26,26,26,26,-139.85,-129.49,-1.717,0.0,0.0,0.0,0.0,0.3045,22.253,-0.836,-0.2971,100.000,62.51,0.0,3740.7,0.0,30,2.0,80.17,0.0,13.110,13.110,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,144.10,100,0.0,0.00,0.0
13.15,0.0,-0.384,47.886,0.00,26,26,26,26,-139.03,-128.61,-1.683,0.0,0.0,0.0,0.0,0.3051,22.103,-0.602,-0.2712,100.000,62.01,0.0,3710.9,0.0,30,2.0,79.61,0.0,13.164,13.164,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,151.25,100,0.0,0.00,0.0
13.2,0.0,-0.384,47.886,0.00,26,26,26,26,-138.18,-127.78,-1.651,0.0,0.0,0.0,0.0,0.3057,21.952,-0.353,-0.3029,100.000,61.61,0.0,3687.1,0.0,30,2.0,79.04,0.0,13.218,13.218,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,157.57,100,0.0,0.00,0.0
13.25,0.0,-0.378,47.886,0.00,26,26,26,26,-137.49,-127.14,-1.628,0.0,0.0,0.0,0.0,0.3062,21.821,-0.198,-0.3058,100.000,61.32,0.0,3669.5,0.0,30,2.0,78.57,0.0,13.263,13.263,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,161.97,100,0.0,0.00,0.0
13.3,0.0,-0.378,47.886,0.00,26,26,26,26,-136.61,-126.39,-1.602,0.0,0.0,0.0,0.0,0.3068,21.679,-0.107,-0.2741,100.000,60.92,0.0,3645.7,0.0,30,2.0,78.05,0.0,13.317,13.317,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,166.86,100,0.0,0.00,0.0
13.35,0.0,-0.375,47.886,0.00,26,26,26,26,-135.70,-125.66,-1.579,0.0,0.0,0.0,0.0,0.3074,21.539,-0.036,-0.2629,100.000,60.49,0.0,3620.1,0.0,30,2.0,77.55,0.0,13.371,13.371,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,171.52,100,0.0,0.00,0.0
