"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","265.03","260.40","222.95","222.95","-0.039","0.091","-0.0966","422.82","-2.268","-1.705","0.158","0.108","97.77","-402.86","-6.758","4.1953","6.518","1.1718","6.774","0.0215","-7.016502","-7.016502","1.835","-1.149","6.295","4.31","49.24","0.242","0.1916","-0.80","100.00","0","0","179.91","0","0","0","0","0","0","0.0000","9821","0.0000","18","5.0000","177.26","0.0000","0","0","0","0","0","1.0000","0","0.80","0.80","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","119.54","119.54","118.51","118.51","23","-1.34","4.370","1.47","1.26","2.0000","-128.90","-1.48","100","21.00","25.97","38.51","42.84","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1005","1243.4","1726","1901.1","266.407","265.478","263.210","263.138","23.6279","23.0036","23.4777","22.6581","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.05","0.51","0.17","0.18","-0.08","-0.10","2.99","2.93","56.233","51.030","71.647","64.817","56.727","51.026","73.739","65.779","56.156","49.915","73.821","65.553","55.490","48.891","74.021","65.761","0.157","0.273","0.0726","-0.0726","0","174.76","174.80","179.94","179.94","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","264.72","260.10","222.86","222.86","-0.024","0.073","-0.0481","423.34","-2.357","-1.689","0.071","0.118","95.76","-403.63","-6.699","4.1953","6.518","1.1718","6.774","0.0228","-7.016502","-7.016502","1.809","0.407","6.444","2.67","49.26","0.291","0.1751","-1.19","100.00","0","0","180.19","0","0","0","0","0","0","0.0000","9836","0.0000","18","5.0000","177.32","1.0000","0","0","0","0","0","1.0000","0","0.85","0.85","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","118.27","118.27","121.29","121.29","23","-1.11","4.501","1.87","1.85","2.0000","-128.94","-0.87","100","21.63","27.72","35.96","41.11","0","0","100.00","0.0000","0.0000","0.0000","0.0000","946","1293.6","1758","1910.5","266.434","265.241","263.812","263.176","23.6278","23.0034","23.4781","22.6582","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.11","0.49","0.25","0.25","-0.09","-0.12","3.09","3.04","56.232","51.028","71.651","64.819","56.708","51.024","73.720","65.776","56.136","49.913","73.802","65.550","55.469","48.889","74.002","65.758","0.173","0.195","0.0873","-0.0873","0","174.86","174.89","180.22","180.22","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","264.37","259.75","222.76","222.76","-0.019","0.056","0.0695","421.64","-2.345","-1.749","0.062","0.066","93.37","-404.54","-6.628","4.1953","6.518","1.1718","6.774","0.0241","-7.016502","-7.016502","1.858","1.210","6.542","1.46","49.29","0.351","0.1748","-1.05","100.00","0","0","179.93","0","0","0","0","0","0","0.0000","9822","0.0000","18","5.0000","177.43","0.0000","0","0","0","0","0","0.0000","0","0.90","0.90","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","116.67","116.67","120.35","120.35","23","-1.58","3.329","2.62","2.73","2.0000","-129.00","1.22","100","22.90","29.34","37.03","42.31","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1162","1086.6","1856","1994.2","265.648","265.656","263.479","262.729","23.6277","23.0031","23.4787","22.6584","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.07","0.38","0.33","0.33","-0.09","-0.10","2.85","2.80","56.231","51.026","71.656","64.820","56.688","51.021","73.706","65.780","56.117","49.911","73.788","65.555","55.449","48.886","73.988","65.763","0.291","0.002","0.0853","-0.0853","0","175.03","175.04","179.95","179.95","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","264.00","259.39","222.65","222.65","-0.053","0.045","0.0595","421.01","-2.298","-1.586","0.061","-0.073","90.92","-405.49","-6.553","4.1953","6.518","1.1718","6.774","0.0255","-7.016502","-7.016502","1.912","0.799","6.657","2.28","49.31","0.387","0.1731","0.24","100.00","0","0","179.95","0","0","0","0","0","0","0.0000","9823","0.0000","18","5.0000","177.53","1.0000","0","0","0","0","0","0.0000","0","0.95","0.95","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","116.74","116.74","119.25","119.25","23","-2.19","1.841","2.60","2.91","2.0000","-129.05","4.19","100","23.83","29.21","38.70","43.17","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1048","881.9","1735","1941.6","265.893","266.370","263.572","263.003","23.6276","23.0028","23.4793","22.6586","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.09","0.19","0.34","0.34","-0.10","-0.07","2.78","2.77","56.230","51.023","71.661","64.822","56.667","51.014","73.692","65.784","56.094","49.904","73.774","65.559","55.426","48.880","73.973","65.766","0.512","-0.242","0.0733","-0.0733","0","175.16","175.10","179.93","179.93","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","263.65","259.05","222.55","222.55","-0.077","0.001","0.0768","421.05","-2.387","-1.731","0.004","0.046","88.58","-406.38","-6.480","4.1953","6.518","1.1718","6.774","0.0268","-7.016502","-7.016502","1.911","0.211","6.755","0.63","49.33","0.364","0.1626","2.10","100.00","0","0","180.30","0","0","0","0","0","0","0.0000","9842","0.0000","18","5.0000","177.60","0.0000","0","0","0","0","0","0.0000","0","1.00","1.00","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","115.76","115.76","119.06","119.06","23","-3.66","2.394","1.77","1.94","2.0000","-129.10","6.10","100","23.54","28.75","39.00","42.44","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1273","1490.0","1453","1682.5","265.258","264.135","264.582","264.205","23.6275","23.0025","23.4799","22.6588","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.25","0.05","0.29","0.29","-0.12","-0.09","2.88","2.95","56.229","51.021","71.666","64.823","56.647","51.008","73.674","65.784","56.074","49.899","73.757","65.558","55.405","48.875","73.956","65.766","0.695","-0.405","0.0634","-0.0634","0","175.24","175.10","180.18","180.18","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","263.30","258.71","222.45","222.45","-0.123","0.075","0.2812","416.39","-2.147","-2.005","-0.064","-0.096","86.19","-407.29","-6.404","4.1953","6.518","1.1718","6.774","0.0281","-7.016502","-7.016502","2.034","4.473","6.719","-0.13","49.36","0.275","0.1827","4.18","100.00","0","0","179.86","0","0","0","0","0","0","0.0000","9818","0.0000","18","5.0000","177.70","1.0000","0","0","0","0","0","0.0000","0","1.06","1.06","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","110.23","110.23","116.78","116.78","23","-4.63","2.587","1.66","1.86","2.0000","-129.15","5.93","100","29.16","31.21","40.09","42.80","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1816","2218.0","2341","2335.6","263.284","262.907","261.688","261.757","23.6275","23.0023","23.4805","22.6590","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.18","-0.07","0.17","0.17","-0.13","-0.09","2.50","2.66","56.229","51.019","71.670","64.826","56.641","51.008","73.664","65.792","56.066","49.899","73.746","65.567","55.397","48.875","73.945","65.773","0.576","-0.492","0.0542","-0.0542","0","175.54","175.26","179.97","179.97","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","262.95","258.36","222.34","222.34","-0.115","0.023","0.2917","415.14","-1.981","-1.869","0.037","-0.080","83.85","-408.18","-6.322","4.1953","6.518","1.1718","6.774","0.0294","-7.016502","-7.016502","2.213","2.213","6.794","1.85","49.39","0.122","0.1977","5.31","100.00","0","0","179.56","0","0","0","0","0","0","0.0000","9802","0.0000","18","5.0000","177.80","0.0000","0","0","0","0","0","0.0000","0","1.11","1.11","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","112.30","112.30","112.19","112.19","23","-2.85","1.230","-0.12","-0.06","2.0000","-129.20","3.97","100","30.33","30.24","45.22","47.14","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1254","1348.6","2161","1940.3","265.847","264.734","261.875","262.432","23.6275","23.0020","23.4811","22.6593","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.20","-0.11","-0.02","-0.02","-0.05","-0.06","2.21","2.45","56.229","51.017","71.676","64.828","56.627","51.003","73.664","65.806","56.052","49.894","73.746","65.581","55.382","48.870","73.944","65.787","0.413","-0.334","0.0363","-0.0363","0","175.68","175.32","179.54","179.54","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","262.59","258.00","222.24","222.24","-0.173","0.031","0.1579","416.32","-1.587","-1.990","-0.018","-0.197","81.36","-409.12","-6.228","4.1953","6.518","1.1718","6.774","0.0308","-7.016502","-7.016502","2.256","1.964","6.913","1.34","49.40","-0.054","0.1898","5.43","100.00","0","0","180.16","0","0","0","0","0","0","0.0000","9835","0.0000","18","5.0000","177.84","1.0000","0","0","0","0","0","0.0000","0","1.16","1.16","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","112.98","112.98","112.72","112.72","23","-1.58","1.880","-2.14","-1.63","2.0000","-129.26","0.61","100","29.73","30.08","44.48","45.10","0","0","100.00","0.0000","0.0000","0.0000","0.0000","847","1378.6","2007","1927.2","266.294","264.588","262.554","263.491","23.6274","23.0017","23.4817","22.6595","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.13","-0.03","-0.23","-0.23","-0.08","-0.09","2.57","2.79","56.228","51.014","71.681","64.829","56.610","50.997","73.651","65.804","56.035","49.888","73.734","65.579","55.364","48.864","73.931","65.785","0.163","-0.065","0.0270","-0.0270","0","175.65","175.30","180.12","180.12","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","262.30","257.72","222.15","222.15","-0.163","0.028","0.0576","418.36","-1.940","-2.293","0.454","0.006","79.48","-409.83","-6.156","4.1953","6.518","1.1718","6.774","0.0318","-7.016502","-7.016502","2.274","-0.407","6.941","1.04","49.42","-0.151","0.2019","4.34","100.00","0","0","180.06","0","0","0","0","0","0","0.0000","9829","0.0000","18","5.0000","177.92","0.0000","0","0","0","0","0","0.0000","0","1.20","1.20","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","117.15","117.15","116.29","116.29","23","-2.11","2.062","-1.50","-2.14","2.0000","-129.29","-1.31","100","27.37","25.75","44.56","45.74","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1034","918.1","1623","1770.1","266.145","266.515","263.669","263.041","23.6273","23.0014","23.4822","22.6597","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.14","0.14","-0.27","-0.27","-0.05","-0.06","2.49","2.72","56.227","51.012","71.685","64.831","56.593","50.983","73.643","65.809","56.017","49.874","73.726","65.584","55.346","48.851","73.923","65.790","0.032","0.234","0.0316","-0.0316","0","175.65","175.32","180.01","180.01","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","261.95","257.38","222.05","222.05","-0.182","0.056","-0.0727","420.91","-2.071","-2.178","0.017","-0.302","77.05","-410.74","-6.063","4.1953","6.518","1.1718","6.774","0.0332","-7.016502","-7.016502","2.226","0.727","7.039","0.62","49.43","-0.230","0.1831","2.62","100.00","0","0","180.66","0","0","0","0","0","0","0.0000","9862","0.0000","18","5.0000","177.95","1.0000","0","0","0","0","0","0.0000","0","1.25","1.25","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","117.77","117.77","118.31","118.31","23","-2.07","1.903","-2.84","-2.19","2.0000","-129.35","-2.66","100","25.75","26.47","40.42","40.76","0","0","100.00","0.0000","0.0000","0.0000","0.0000","946","855.9","2111","1862.6","266.536","266.449","263.248","263.459","23.6271","23.0011","23.4828","22.6598","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.16","0.14","-0.33","-0.33","-0.08","-0.10","2.90","3.05","56.226","51.009","71.690","64.832","56.573","50.976","73.628","65.800","55.997","49.868","73.711","65.575","55.325","48.844","73.907","65.780","-0.068","0.358","0.0317","-0.0317","0","175.61","175.38","180.68","180.68","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","261.58","257.02","221.95","221.95","-0.172","0.001","-0.1619","423.20","-2.063","-2.231","-0.232","-0.278","74.59","-411.66","-5.969","4.1953","6.518","1.1718","6.774","0.0346","-7.016502","-7.016502","2.191","-1.071","7.039","0.50","49.45","-0.216","0.1678","1.13","100.00","0","0","180.85","0","0","0","0","0","0","0.0000","9872","0.0000","18","5.0000","178.03","0.0000","0","0","0","0","0","0.0000","0","1.31","1.31","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","120.30","120.30","120.69","120.69","23","-1.93","1.986","-2.26","-1.67","2.0000","-129.41","-3.14","100","24.32","23.70","39.88","39.94","0","0","100.00","0.0000","0.0000","0.0000","0.0000","865","781.7","1612","1611.8","266.751","267.103","264.449","264.868","23.6270","23.0008","23.4834","22.6600","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.18","0.25","-0.32","-0.31","-0.05","-0.06","3.02","3.06","56.225","51.007","71.695","64.833","56.550","50.962","73.614","65.796","55.974","49.853","73.698","65.571","55.301","48.830","73.893","65.775","-0.065","0.464","0.0302","-0.0302","0","175.61","175.49","180.71","180.71","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","261.26","256.70","221.85","221.85","-0.160","0.034","-0.1783","425.31","-2.142","-2.197","0.015","-0.104","72.36","-412.49","-5.886","4.1953","6.518","1.1718","6.774","0.0358","-7.016502","-7.016502","2.104","-2.339","7.075","1.11","49.47","-0.155","0.1557","-0.05","100.00","0","0","181.08","0","0","0","0","0","0","0.0000","9885","0.0000","18","5.0000","178.09","1.0000","0","0","0","0","0","0.0000","0","1.36","1.36","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","122.27","122.27","123.28","123.28","23","-2.59","2.380","-1.25","-1.12","2.0000","-129.45","-3.10","100","21.88","21.39","37.75","37.81","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1077","796.0","1469","1443.9","266.091","266.985","264.574","264.796","23.6268","23.0005","23.4839","22.6601","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.20","0.36","-0.21","-0.21","-0.07","-0.08","3.16","3.17","56.223","51.004","71.700","64.834","56.528","50.947","73.599","65.789","55.952","49.840","73.682","65.564","55.279","48.816","73.877","65.768","-0.004","0.531","0.0343","-0.0343","0","175.56","175.53","180.98","180.98","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","260.91","256.36","221.75","221.75","-0.126","0.014","-0.2767","429.32","-2.274","-2.076","-0.373","-0.033","69.99","-413.36","-5.803","4.1953","6.518","1.1718","6.774","0.0371","-7.016502","-7.016502","1.963","-4.030","7.141","1.06","49.49","-0.058","0.1436","-1.02","100.00","0","0","181.34","0","0","0","0","0","0","0.0000","9899","0.0000","18","5.0000","178.17","0.0000","0","0","0","0","0","1.0000","0","1.41","1.41","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","126.96","126.96","125.27","125.27","23","-1.55","2.184","-0.63","-0.41","2.0000","-129.50","-2.62","100","17.27","18.73","35.08","35.22","0","0","100.00","0.0000","0.0000","0.0000","0.0000","578","647.0","1172","1332.9","267.603","267.539","265.510","264.889","23.6266","23.0001","23.4845","22.6602","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.27","0.50","-0.08","-0.08","-0.06","-0.06","3.32","3.29","56.222","51.001","71.704","64.835","56.496","50.929","73.578","65.779","55.920","49.822","73.661","65.554","55.248","48.799","73.856","65.758","0.154","0.578","0.0406","-0.0406","0","175.53","175.57","181.24","181.24","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","260.55","256.00","221.64","221.64","-0.105","0.043","-0.4025","433.84","-2.706","-2.129","-0.015","0.038","67.46","-414.29","-5.723","4.1953","6.518","1.1718","6.774","0.0385","-7.016502","-7.016502","1.718","-5.084","7.137","-0.71","49.50","0.061","0.1138","-1.51","100.00","0","0","182.13","0","0","0","0","0","0","0.0000","9942","0.0000","18","5.0000","178.21","1.0000","0","0","0","0","0","1.0000","0","1.46","1.46","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","130.22","130.22","130.72","130.72","23","-1.71","2.588","0.21","0.21","2.0000","-129.56","-1.18","100","13.38","16.32","29.63","30.74","0","0","100.00","0.0000","0.0000","0.0000","0.0000","569","686.9","1155","1224.4","267.951","267.497","265.784","265.491","23.6263","22.9997","23.4850","22.6602","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.35","0.61","0.05","0.05","-0.07","-0.08","3.83","3.77","56.220","50.998","71.708","64.835","56.461","50.909","73.547","65.761","55.885","49.802","73.630","65.536","55.212","48.780","73.824","65.740","0.374","0.544","0.0637","-0.0637","0","175.48","175.55","182.06","182.06","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","260.28","255.74","221.57","221.57","-0.092","0.034","-0.4105","435.54","-2.580","-2.088","-0.249","0.011","65.72","-414.93","-5.675","4.1953","6.518","1.1718","6.774","0.0395","-7.016502","-7.016502","1.525","-5.176","7.081","-1.69","49.51","0.144","0.0899","-1.55","100.00","0","0","182.52","0","0","0","0","0","0","0.0000","9964","0.0000","18","5.0000","178.25","0.0000","0","0","0","0","0","1.0000","0","1.50","1.50","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","83.33","130.44","130.44","133.32","133.32","23","-2.26","3.764","0.39","0.54","2.0000","-129.60","-0.26","100","12.47","15.68","27.07","28.33","0","0","100.00","0.0000","0.0000","0.0000","0.0000","733","966.3","1077","1123.6","267.407","266.854","266.142","265.983","23.6262","22.9995","23.4853","22.6603","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.36","0.66","0.14","0.14","-0.09","-0.09","4.05","3.97","56.219","50.995","71.711","64.835","56.438","50.896","73.524","65.748","55.861","49.790","73.607","65.523","55.188","48.768","73.800","65.727","0.489","0.477","0.0720","-0.0720","0","175.50","175.58","182.43","182.43","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","259.94","255.40","221.47","221.47","-0.063","0.095","0.0151","431.63","-2.369","-2.167","-0.065","0.070","63.30","-415.82","-5.614","4.1953","6.518","1.1718","6.774","0.0409","-7.016502","-7.016502","1.408","0.460","6.976","-1.44","49.54","0.260","0.0657","-1.56","100.00","0","0","182.06","0","0","0","0","0","0","0.0000","9938","0.0000","18","5.0000","178.34","1.0000","0","0","0","0","0","1.0000","0","1.55","1.55","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","123.24","123.24","133.35","133.35","23","-3.39","5.074","1.60","1.73","2.0000","-129.65","1.05","100","17.84","20.44","25.82","27.10","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1317","1295.5","1670","1766.3","264.962","265.034","264.208","263.616","23.6260","22.9991","23.4858","22.6603","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.17","0.52","0.27","0.27","-0.15","-0.17","3.67","3.61","56.217","50.993","71.715","64.836","56.421","50.891","73.499","65.739","55.843","49.785","73.582","65.515","55.170","48.764","73.775","65.718","0.443","0.223","0.0758","-0.0758","0","175.77","175.81","182.29","182.29","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","-0.003","58.44","69.999999000","0.00","259.59","255.07","221.36","221.36","-0.026","0.055","0.1424","427.12","-2.312","-2.070","-0.075","-0.081","60.94","-416.69","-5.557","4.1953","6.518","1.1718","6.774","0.0421","-7.016502","-7.016502","1.500","1.836","7.003","1.82","49.58","0.335","0.0908","-0.99","100.00","0","0","180.97","0","0","0","0","0","0","0.0000","9879","0.0000","18","5.0000","178.48","0.0000","0","0","0","0","0","1.0000","0","1.60","1.60","58.44","23.832","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","111.11","120.06","120.06","127.55","127.55","23","-2.15","4.451","2.40","2.71","2.0000","-129.69","1.53","100","21.76","23.68","30.63","31.97","0","0","100.00","0.0000","0.0000","0.0000","0.0000","1127","1251.3","1849","1909.7","265.707","265.126","263.289","262.829","23.6260","22.9989","23.4863","22.6604","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.05","0.44","0.31","0.31","-0.09","-0.12","2.87","2.81","56.216","50.991","71.719","64.837","56.404","50.887","73.489","65.745","55.826","49.781","73.572","65.521","55.152","48.759","73.764","65.724","0.386","0.082","0.0636","-0.0636","0","176.04","176.08","181.10","181.10","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","58.44","69.999999000","0.00","259.27","254.75","221.27","221.27","-0.037","0.047","-0.1592","427.77","-2.430","-2.143","-0.048","0.011","58.69","-417.51","-5.500","4.1953","6.518","1.1718","6.774","0.0434","-7.016502","-7.016502","1.537","-1.473","7.100","1.91","49.60","0.374","0.1267","-0.06","100.00","0","0","180.95","0","0","0","0","0","0","0.0000","9878","0.0000","18","5.0000","178.58","1.0000","0","0","0","0","0","1.0000","0","1.65","1.65","58.44","23.832","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","8.000","66.67","124.79","124.79","125.14","125.14","23","-1.11","2.162","2.33","2.58","2.0000","-129.75","1.57","100","19.07","21.68","34.09","36.41","0","0","100.00","0.0000","0.0000","0.0000","0.0000","589","603.0","1597","1704.2","267.803","267.730","264.113","263.453","23.6258","22.9985","23.4868","22.6606","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.07","0.56","0.35","0.35","-0.02","-0.01","2.81","2.81","56.214","50.988","71.724","64.838","56.376","50.872","73.475","65.749","55.798","49.766","73.557","65.525","55.124","48.745","73.749","65.727","0.467","0.130","0.0653","-0.0653","0","176.08","176.10","180.91","180.91","-50","0"
